0.385	1	0	-0.000117286
0.39	0	5.83722e-05	-0.000117272
0.39	1	0	-0.000117272
0.395	0	5.83592e-05	-0.000117259
0.395	1	0	-0.000117259
0.4	0	5.83468e-05	-0.000117247
0.4	1	0	-0.000117247
0.405	0	5.83348e-05	-0.000117235
0.405	1	0	-0.000117235
0.41	0	5.83234e-05	-0.000117223
0.41	1	0	-0.000117223
0.415	0	5.83125e-05	-0.000117212
0.415	1	0	-0.000117212
0.42	0	5.83021e-05	-0.000117202
0.42	1	0	-0.000117202
0.425	0	5.82923e-05	-0.000117192
0.425	1	0	-0.000117192
0.43	0	5.82831e-05	-0.000117183
0.43	1	0	-0.000117183
0.435	0	5.82744e-05	-0.000117174
0.435	1	0	-0.000117174
0.44	0	5.82663e-05	-0.000117166
0.44	1	0	-0.000117166
0.445	0	5.82587e-05	-0.000117159
0.445	1	0	-0.000117159
0.45	0	5.82518e-05	-0.000117152
0.45	1	0	-0.000117152
0.455	0	5.82454e-05	-0.000117145
0.455	1	0	-0.000117145
0.46	0	5.82396e-05	-0.00011714
0.46	1	0	-0.00011714
0.465	0	5.82345e-05	-0.000117134
0.465	1	0	-0.000117134
0.47	0	5.82299e-05	-0.00011713
0.47	1	0	-0.00011713
0.475	0	5.8226e-05	-0.000117126
0.475	1	0	-0.000117126
0.48	0	5.82227e-05	-0.000117123
0.48	1	0	-0.000117123
0.485	0	5.822e-05	-0.00011712
0.485	1	0	-0.00011712
0.49	0	5.82179e-05	-0.000117118
0.49	1	0	-0.000117118
0.495	0	5.82165e-05	-0.000117116
0.495	1	0	-0.000117116
0.5	0	5.82156e-05	-0.000117116
0.5	1	0	-0.000117116
0.505	0	5.82154e-05	-0.000117115
0.505	1	0	-0.000117115
0.51	0	5.82159e-05	-0.000117116
0.51	1	0	-0.000117116
0.515	0	5.82169e-05	-0.000117117
0.515	1	0	-0.000117117
0.52	0	5.82186e-05	-0.000117119
0.52	1	0	-0.000117119
0.525	0	5.82209e-05	-0.000117121
0.525	1	0	-0.000117121
0.53	0	5.82238e-05	-0.000117124
0.53	1	0	-0.000117124
0.535	0	5.82274e-05	-0.000117127
0.535	1	0	-0.000117127
0.54	0	5.82315e-05	-0.000117131
0.54	1	0	-0.000117131
0.545	0	5.82363e-05	-0.000117136
0.545	1	0	-0.000117136
0.55	0	5.82417e-05	-0.000117142
0.55	1	0	-0.000117142
0.555	0	5.82476e-05	-0.000117148
0.555	1	0	-0.000117148
0.56	0	5.82542e-05	-0.000117154
0.56	1	0	-0.000117154
0.565	0	5.82614e-05	-0.000117161
0.565	1	0	-0.000117161
0.57	0	5.82691e-05	-0.000117169
0.57	1	0	-0.000117169
0.575	0	5.82775e-05	-0.000117177
0.575	1	0	-0.000117177
0.58	0	5.82864e-05	-0.000117186
0.58	1	0	-0.000117186
0.585	0	5.82958e-05	-0.000117196
0.585	1	0	-0.000117196
0.59	0	5.83058e-05	-0.000117206
0.59	1	0	-0.000117206
0.595	0	5.83164e-05	-0.000117216
0.595	1	0	-0.000117216
0.6	0	5.83275e-05	-0.000117227
0.6	1	0	-0.000117227
0.605	0	5.83391e-05	-0.000117239
0.605	1	0	-0.000117239
0.61	0	5.83513e-05	-0.000117251
0.61	1	0	-0.000117251
0.615	0	5.83639e-05	-0.000117264
0.615	1	0	-0.000117264
0.62	0	5.8377e-05	-0.000117277
0.62	1	0	-0.000117277
0.625	0	5.83906e-05	-0.000117291
0.625	1	0	-0.000117291
0.63	0	5.84047e-05	-0.000117305
0.63	1	0	-0.000117305
0.635	0	5.84192e-05	-0.000117319
0.635	1	0	-0.000117319
0.64	0	5.84342e-05	-0.000117334
0.64	1	0	-0.000117334
0.645	0	5.84496e-05	-0.00011735
0.645	1	0	-0.00011735
0.65	0	5.84654e-05	-0.000117365
0.65	1	0	-0.000117365
0.655	0	5.84816e-05	-0.000117382
0.655	1	0	-0.000117382
0.66	0	5.84981e-05	-0.000117398
0.66	1	0	-0.000117398
0.665	0	5.85151e-05	-0.000117415
0.665	1	0	-0.000117415
0.67	0	5.85324e-05	-0.000117432
0.67	1	0	-0.000117432
0.675	0	5.855e-05	-0.00011745
0.675	1	0	-0.00011745
0.68	0	5.8568e-05	-0.000117468
0.68	1	0	-0.000117468
0.685	0	5.85862e-05	-0.000117486
0.685	1	0	-0.000117486
0.69	0	5.86047e-05	-0.000117505
0.69	1	0	-0.000117505
0.695	0	5.86235e-05	-0.000117524
0.695	1	0	-0.000117524
0.7	0	5.86426e-05	-0.000117543
0.7	1	0	-0.000117543
0.705	0	5.86618e-05	-0.000117562
0.705	1	0	-0.000117562
0.71	0	5.86813e-05	-0.000117581
0.71	1	0	-0.000117581
0.715	0	5.8701e-05	-0.000117601
0.715	1	0	-0.000117601
0.72	0	5.87209e-05	-0.000117621
0.72	1	0	-0.000117621
0.725	0	5.87409e-05	-0.000117641
0.725	1	0	-0.000117641
0.73	0	5.8761e-05	-0.000117661
0.73	1	0	-0.000117661
0.735	0	5.87813e-05	-0.000117681
0.735	1	0	-0.000117681
0.74	0	5.88017e-05	-0.000117702
0.74	1	0	-0.000117702
0.745	0	5.88221e-05	-0.000117722
0.745	1	0	-0.000117722
0.75	0	5.88426e-05	-0.000117743
0.75	1	0	-0.000117743
0.755	0	5.88632e-05	-0.000117763
0.755	1	0	-0.000117763
0.76	0	5.88837e-05	-0.000117784
0.76	1	0	-0.000117784
0.765	0	5.89043e-05	-0.000117804
0.765	1	0	-0.000117804
0.77	0	5.89248e-05	-0.000117825
0.77	1	0	-0.000117825
0.775	0	5.89453e-05	-0.000117845
0.775	1	0	-0.000117845
0.78	0	5.89657e-05	-0.000117866
0.78	1	0	-0.000117866
0.785	0	5.89861e-05	-0.000117886
0.785	1	0	-0.000117886
0.79	0	5.90063e-05	-0.000117906
0.79	1	0	-0.000117906
0.795	0	5.90265e-05	-0.000117927
0.795	1	0	-0.000117927
0.8	0	5.90465e-05	-0.000117947
0.8	1	0	-0.000117947
0.805	0	5.90663e-05	-0.000117966
0.805	1	0	-0.000117966
0.81	0	5.90859e-05	-0.000117986
0.81	1	0	-0.000117986
0.815	0	5.91054e-05	-0.000118006
0.815	1	0	-0.000118006
0.82	0	5.91246e-05	-0.000118025
0.82	1	0	-0.000118025
0.825	0	5.91436e-05	-0.000118044
0.825	1	0	-0.000118044
0.83	0	5.91624e-05	-0.000118063
0.83	1	0	-0.000118063
0.835	0	5.91808e-05	-0.000118081
0.835	1	0	-0.000118081
0.84	0	5.9199e-05	-0.000118099
0.84	1	0	-0.000118099
0.845	0	5.92168e-05	-0.000118117
0.845	1	0	-0.000118117
0.85	0	5.92344e-05	-0.000118135
0.85	1	0	-0.000118135
0.855	0	5.92515e-05	-0.000118152
0.855	1	0	-0.000118152
0.86	0	5.92684e-05	-0.000118169
0.86	1	0	-0.000118169
0.865	0	5.92848e-05	-0.000118185
0.865	1	0	-0.000118185
0.87	0	5.93008e-05	-0.000118201
0.87	1	0	-0.000118201
0.875	0	5.93164e-05	-0.000118217
0.875	1	0	-0.000118217
0.88	0	5.93316e-05	-0.000118232
0.88	1	0	-0.000118232
0.885	0	5.93463e-05	-0.000118247
0.885	1	0	-0.000118247
0.89	0	5.93606e-05	-0.000118261
0.89	1	0	-0.000118261
0.895	0	5.93744e-05	-0.000118275
0.895	1	0	-0.000118275
0.9	0	5.93877e-05	-0.000118288
0.9	1	0	-0.000118288
0.905	0	5.94005e-05	-0.000118301
0.905	1	0	-0.000118301
0.91	0	5.94128e-05	-0.000118313
0.91	1	0	-0.000118313
0.915	0	5.94246e-05	-0.000118325
0.915	1	0	-0.000118325
0.92	0	5.94358e-05	-0.000118336
0.92	1	0	-0.000118336
0.925	0	5.94465e-05	-0.000118347
0.925	1	0	-0.000118347
0.93	0	5.94566e-05	-0.000118357
0.93	1	0	-0.000118357
0.935	0	5.94661e-05	-0.000118366
0.935	1	0	-0.000118366
0.94	0	5.94751e-05	-0.000118375
0.94	1	0	-0.000118375
0.945	0	5.94834e-05	-0.000118384
0.945	1	0	-0.000118384
0.95	0	5.94912e-05	-0.000118391
0.95	1	0	-0.000118391
0.955	0	5.94983e-05	-0.000118399
0.955	1	0	-0.000118399
0.96	0	5.95048e-05	-0.000118405
0.96	1	0	-0.000118405
0.965	0	5.95107e-05	-0.000118411
0.965	1	0	-0.000118411
0.97	0	5.9516e-05	-0.000118416
0.97	1	0	-0.000118416
0.975	0	5.95206e-05	-0.000118421
0.975	1	0	-0.000118421
0.98	0	5.95246e-05	-0.000118425
0.98	1	0	-0.000118425
0.985	0	5.9528e-05	-0.000118428
0.985	1	0	-0.000118428
0.99	0	5.95307e-05	-0.000118431
0.99	1	0	-0.000118431
0.995	0	5.95327e-05	-0.000118433
0.995	1	0	-0.000118433
1	0	5.95341e-05	-0.000118434
1	1	0	-0.000118434
1.005	0	5.95349e-05	-0.000118435
1.005	1	0	-0.000118435
1.01	0	5.9535e-05	-0.000118435
1.01	1	0	-0.000118435
1.015	0	5.95344e-05	-0.000118435
1.015	1	0	-0.000118435
1.02	0	5.95332e-05	-0.000118433
1.02	1	0	-0.000118433
1.025	0	5.95313e-05	-0.000118432
1.025	1	0	-0.000118432
1.03	0	5.95288e-05	-0.000118429
1.03	1	0	-0.000118429
1.035	0	5.95256e-05	-0.000118426
1.035	1	0	-0.000118426
1.04	0	5.95218e-05	-0.000118422
1.04	1	0	-0.000118422
1.045	0	5.95173e-05	-0.000118418
1.045	1	0	-0.000118418
1.05	0	5.95122e-05	-0.000118412
1.05	1	0	-0.000118412
1.055	0	5.95065e-05	-0.000118407
1.055	1	0	-0.000118407
1.06	0	5.95001e-05	-0.0001184
1.06	1	0	-0.0001184
1.065	0	5.94932e-05	-0.000118393
1.065	1	0	-0.000118393
1.07	0	5.94856e-05	-0.000118386
1.07	1	0	-0.000118386
1.075	0	5.94774e-05	-0.000118378
1.075	1	0	-0.000118378
1.08	0	5.94686e-05	-0.000118369
1.08	1	0	-0.000118369
1.085	0	5.94592e-05	-0.000118359
1.085	1	0	-0.000118359
1.09	0	5.94493e-05	-0.00011835
1.09	1	0	-0.00011835
1.095	0	5.94388e-05	-0.000118339
1.095	1	0	-0.000118339
1.1	0	5.94277e-05	-0.000118328
1.1	1	0	-0.000118328
1.105	0	5.94161e-05	-0.000118316
1.105	1	0	-0.000118316
1.11	0	5.94039e-05	-0.000118304
1.11	1	0	-0.000118304
1.115	0	5.93913e-05	-0.000118291
1.115	1	0	-0.000118291
1.12	0	5.93781e-05	-0.000118278
1.12	1	0	-0.000118278
1.125	0	5.93644e-05	-0.000118265
1.125	1	0	-0.000118265
1.13	0	5.93503e-05	-0.00011825
1.13	1	0	-0.00011825
1.135	0	5.93357e-05	-0.000118236
1.135	1	0	-0.000118236
1.14	0	5.93206e-05	-0.000118221
1.14	1	0	-0.000118221
1.145	0	5.93051e-05	-0.000118205
1.145	1	0	-0.000118205
1.15	0	5.92892e-05	-0.000118189
1.15	1	0	-0.000118189
1.155	0	5.92729e-05	-0.000118173
1.155	1	0	-0.000118173
1.16	0	5.92561e-05	-0.000118156
1.16	1	0	-0.000118156
1.165	0	5.92391e-05	-0.000118139
1.165	1	0	-0.000118139
1.17	0	5.92216e-05	-0.000118122
1.17	1	0	-0.000118122
1.175	0	5.92039e-05	-0.000118104
1.175	1	0	-0.000118104
1.18	0	5.91858e-05	-0.000118086
1.18	1	0	-0.000118086
1.185	0	5.91674e-05	-0.000118068
1.185	1	0	-0.000118068
1.19	0	5.91487e-05	-0.000118049
1.19	1	0	-0.000118049
1.195	0	5.91298e-05	-0.00011803
1.195	1	0	-0.00011803
1.2	0	5.91106e-05	-0.000118011
1.2	1	0	-0.000118011
1.205	0	5.90913e-05	-0.000117991
1.205	1	0	-0.000117991
1.21	0	5.90717e-05	-0.000117972
1.21	1	0	-0.000117972
1.215	0	5.90519e-05	-0.000117952
1.215	1	0	-0.000117952
1.22	0	5.90319e-05	-0.000117932
1.22	1	0	-0.000117932
1.225	0	5.90118e-05	-0.000117912
1.225	1	0	-0.000117912
1.23	0	5.89916e-05	-0.000117892
1.23	1	0	-0.000117892
1.235	0	5.89713e-05	-0.000117871
1.235	1	0	-0.000117871
1.24	0	5.89509e-05	-0.000117851
1.24	1	0	-0.000117851
1.245	0	5.89304e-05	-0.00011783
1.245	1	0	-0.00011783
1.25	0	5.89099e-05	-0.00011781
1.25	1	0	-0.00011781
1.255	0	5.88893e-05	-0.000117789
1.255	1	0	-0.000117789
1.26	0	5.88687e-05	-0.000117769
1.26	1	0	-0.000117769
1.265	0	5.88482e-05	-0.000117748
1.265	1	0	-0.000117748
1.27	0	5.88277e-05	-0.000117728
1.27	1	0	-0.000117728
1.275	0	5.88072e-05	-0.000117707
1.275	1	0	-0.000117707
1.28	0	5.87868e-05	-0.000117687
1.28	1	0	-0.000117687
1.285	0	5.87665e-05	-0.000117667
1.285	1	0	-0.000117667
1.29	0	5.87464e-05	-0.000117646
1.29	1	0	-0.000117646
1.295	0	5.87263e-05	-0.000117626
1.295	1	0	-0.000117626
1.3	0	5.87064e-05	-0.000117606
1.3	1	0	-0.000117606
1.305	0	5.86867e-05	-0.000117587
1.305	1	0	-0.000117587
1.31	0	5.86671e-05	-0.000117567
1.31	1	0	-0.000117567
1.315	0	5.86478e-05	-0.000117548
1.315	1	0	-0.000117548
1.32	0	5.86287e-05	-0.000117529
1.32	1	0	-0.000117529
1.325	0	5.86098e-05	-0.00011751
1.325	1	0	-0.00011751
1.33	0	5.85912e-05	-0.000117491
1.33	1	0	-0.000117491
1.335	0	5.85729e-05	-0.000117473
1.335	1	0	-0.000117473
1.34	0	5.85548e-05	-0.000117455
1.34	1	0	-0.000117455
1.345	0	5.85371e-05	-0.000117437
1.345	1	0	-0.000117437
1.35	0	5.85197e-05	-0.00011742
1.35	1	0	-0.00011742
1.355	0	5.85027e-05	-0.000117403
1.355	1	0	-0.000117403
1.36	0	5.8486e-05	-0.000117386
1.36	1	0	-0.000117386
1.365	0	5.84697e-05	-0.00011737
1.365	1	0	-0.00011737
1.37	0	5.84538e-05	-0.000117354
1.37	1	0	-0.000117354
1.375	0	5.84383e-05	-0.000117338
1.375	1	0	-0.000117338
1.38	0	5.84232e-05	-0.000117323
1.38	1	0	-0.000117323
1.385	0	5.84086e-05	-0.000117309
1.385	1	0	-0.000117309
1.39	0	5.83944e-05	-0.000117294
1.39	1	0	-0.000117294
1.395	0	5.83807e-05	-0.000117281
1.395	1	0	-0.000117281
1.4	0	5.83674e-05	-0.000117267
1.4	1	0	-0.000117267
1.405	0	5.83546e-05	-0.000117255
1.405	1	0	-0.000117255
1.41	0	5.83424e-05	-0.000117242
1.41	1	0	-0.000117242
1.415	0	5.83306e-05	-0.000117231
1.415	1	0	-0.000117231
1.42	0	5.83194e-05	-0.000117219
1.42	1	0	-0.000117219
1.425	0	5.83087e-05	-0.000117209
1.425	1	0	-0.000117209
1.43	0	5.82985e-05	-0.000117198
1.43	1	0	-0.000117198
1.435	0	5.82889e-05	-0.000117189
1.435	1	0	-0.000117189
1.44	0	5.82798e-05	-0.00011718
1.44	1	0	-0.00011718
1.445	0	5.82713e-05	-0.000117171
1.445	1	0	-0.000117171
1.45	0	5.82634e-05	-0.000117163
1.45	1	0	-0.000117163
1.455	0	5.82561e-05	-0.000117156
1.455	1	0	-0.000117156
1.46	0	5.82494e-05	-0.000117149
1.46	1	0	-0.000117149
1.465	0	5.82432e-05	-0.000117143
1.465	1	0	-0.000117143
1.47	0	5.82377e-05	-0.000117138
1.47	1	0	-0.000117138
1.475	0	5.82328e-05	-0.000117133
1.475	1	0	-0.000117133
1.48	0	5.82284e-05	-0.000117128
1.48	1	0	-0.000117128
1.485	0	5.82247e-05	-0.000117125
1.485	1	0	-0.000117125
1.49	0	5.82216e-05	-0.000117122
1.49	1	0	-0.000117122
1.495	0	5.82192e-05	-0.000117119
1.495	1	0	-0.000117119
1.5	0	5.82173e-05	-0.000117117
1.5	1	0	-0.000117117
1.505	0	5.82161e-05	-0.000117116
1.505	1	0	-0.000117116
1.51	0	5.82155e-05	-0.000117115
1.51	1	0	-0.000117115
1.515	0	5.82155e-05	-0.000117115
1.515	1	0	-0.000117115
1.52	0	5.82162e-05	-0.000117116
1.52	1	0	-0.000117116
1.525	0	5.82175e-05	-0.000117117
1.525	1	0	-0.000117117
1.53	0	5.82194e-05	-0.000117119
1.53	1	0	-0.000117119
1.535	0	5.82219e-05	-0.000117122
1.535	1	0	-0.000117122
1.54	0	5.8225e-05	-0.000117125
1.54	1	0	-0.000117125
1.545	0	5.82288e-05	-0.000117129
1.545	1	0	-0.000117129
1.55	0	5.82332e-05	-0.000117133
1.55	1	0	-0.000117133
1.555	0	5.82382e-05	-0.000117138
1.555	1	0	-0.000117138
1.56	0	5.82438e-05	-0.000117144
1.56	1	0	-0.000117144
1.565	0	5.825e-05	-0.00011715
1.565	1	0	-0.00011715
1.57	0	5.82568e-05	-0.000117157
1.57	1	0	-0.000117157
1.575	0	5.82641e-05	-0.000117164
1.575	1	0	-0.000117164
1.58	0	5.82721e-05	-0.000117172
1.58	1	0	-0.000117172
1.585	0	5.82806e-05	-0.000117181
1.585	1	0	-0.000117181
1.59	0	5.82898e-05	-0.00011719
1.59	1	0	-0.00011719
1.595	0	5.82994e-05	-0.000117199
1.595	1	0	-0.000117199
1.6	0	5.83096e-05	-0.00011721
1.6	1	0	-0.00011721
1.605	0	5.83204e-05	-0.00011722
1.605	1	0	-0.00011722
1.61	0	5.83317e-05	-0.000117232
1.61	1	0	-0.000117232
1.615	0	5.83435e-05	-0.000117243
1.615	1	0	-0.000117243
1.62	0	5.83558e-05	-0.000117256
1.62	1	0	-0.000117256
1.625	0	5.83686e-05	-0.000117269
1.625	1	0	-0.000117269
1.63	0	5.83819e-05	-0.000117282
1.63	1	0	-0.000117282
1.635	0	5.83957e-05	-0.000117296
1.635	1	0	-0.000117296
1.64	0	5.84099e-05	-0.00011731
1.64	1	0	-0.00011731
1.645	0	5.84246e-05	-0.000117325
1.645	1	0	-0.000117325
1.65	0	5.84397e-05	-0.00011734
1.65	1	0	-0.00011734
1.655	0	5.84553e-05	-0.000117355
1.655	1	0	-0.000117355
1.66	0	5.84712e-05	-0.000117371
1.66	1	0	-0.000117371
1.665	0	5.84875e-05	-0.000117388
1.665	1	0	-0.000117388
1.67	0	5.85043e-05	-0.000117404
1.67	1	0	-0.000117404
1.675	0	5.85213e-05	-0.000117421
1.675	1	0	-0.000117421
1.68	0	5.85388e-05	-0.000117439
1.68	1	0	-0.000117439
1.685	0	5.85565e-05	-0.000117457
1.685	1	0	-0.000117457
1.69	0	5.85746e-05	-0.000117475
1.69	1	0	-0.000117475
1.695	0	5.85929e-05	-0.000117493
1.695	1	0	-0.000117493
1.7	0	5.86115e-05	-0.000117512
1.7	1	0	-0.000117512
1.705	0	5.86304e-05	-0.00011753
1.705	1	0	-0.00011753
1.71	0	5.86496e-05	-0.00011755
1.71	1	0	-0.00011755
1.715	0	5.86689e-05	-0.000117569
1.715	1	0	-0.000117569
1.72	0	5.86885e-05	-0.000117589
1.72	1	0	-0.000117589
1.725	0	5.87082e-05	-0.000117608
1.725	1	0	-0.000117608
1.73	0	5.87281e-05	-0.000117628
1.73	1	0	-0.000117628
1.735	0	5.87482e-05	-0.000117648
1.735	1	0	-0.000117648
1.74	0	5.87684e-05	-0.000117668
1.74	1	0	-0.000117668
1.745	0	5.87887e-05	-0.000117689
1.745	1	0	-0.000117689
1.75	0	5.88091e-05	-0.000117709
1.75	1	0	-0.000117709
1.755	0	5.88296e-05	-0.00011773
1.755	1	0	-0.00011773
1.76	0	5.88501e-05	-0.00011775
1.76	1	0	-0.00011775
1.765	0	5.88706e-05	-0.000117771
1.765	1	0	-0.000117771
1.77	0	5.88912e-05	-0.000117791
1.77	1	0	-0.000117791
1.775	0	5.89118e-05	-0.000117812
1.775	1	0	-0.000117812
1.78	0	5.89323e-05	-0.000117832
1.78	1	0	-0.000117832
1.785	0	5.89528e-05	-0.000117853
1.785	1	0	-0.000117853
1.79	0	5.89732e-05	-0.000117873
1.79	1	0	-0.000117873
1.795	0	5.89935e-05	-0.000117894
1.795	1	0	-0.000117894
1.8	0	5.90137e-05	-0.000117914
1.8	1	0	-0.000117914
1.805	0	5.90338e-05	-0.000117934
1.805	1	0	-0.000117934
1.81	0	5.90537e-05	-0.000117954
1.81	1	0	-0.000117954
1.815	0	5.90735e-05	-0.000117974
1.815	1	0	-0.000117974
1.82	0	5.90931e-05	-0.000117993
1.82	1	0	-0.000117993
1.825	0	5.91124e-05	-0.000118013
1.825	1	0	-0.000118013
1.83	0	5.91316e-05	-0.000118032
1.83	1	0	-0.000118032
1.835	0	5.91505e-05	-0.000118051
1.835	1	0	-0.000118051
1.84	0	5.91691e-05	-0.000118069
1.84	1	0	-0.000118069
1.845	0	5.91875e-05	-0.000118088
1.845	1	0	-0.000118088
1.85	0	5.92055e-05	-0.000118106
1.85	1	0	-0.000118106
1.855	0	5.92233e-05	-0.000118123
1.855	1	0	-0.000118123
1.86	0	5.92407e-05	-0.000118141
1.86	1	0	-0.000118141
1.865	0	5.92577e-05	-0.000118158
1.865	1	0	-0.000118158
1.87	0	5.92744e-05	-0.000118175
1.87	1	0	-0.000118175
1.875	0	5.92907e-05	-0.000118191
1.875	1	0	-0.000118191
1.88	0	5.93065e-05	-0.000118207
1.88	1	0	-0.000118207
1.885	0	5.9322e-05	-0.000118222
1.885	1	0	-0.000118222
1.89	0	5.9337e-05	-0.000118237
1.89	1	0	-0.000118237
1.895	0	5.93516e-05	-0.000118252
1.895	1	0	-0.000118252
1.9	0	5.93657e-05	-0.000118266
1.9	1	0	-0.000118266
1.905	0	5.93793e-05	-0.00011828
1.905	1	0	-0.00011828
1.91	0	5.93925e-05	-0.000118293
1.91	1	0	-0.000118293
1.915	0	5.94051e-05	-0.000118305
1.915	1	0	-0.000118305
1.92	0	5.94172e-05	-0.000118317
1.92	1	0	-0.000118317
1.925	0	5.94287e-05	-0.000118329
1.925	1	0	-0.000118329
1.93	0	5.94398e-05	-0.00011834
1.93	1	0	-0.00011834
1.935	0	5.94502e-05	-0.00011835
1.935	1	0	-0.00011835
1.94	0	5.94601e-05	-0.00011836
1.94	1	0	-0.00011836
